Name,CW_M11977_Mandible,CW_NR1328_Mandible,CW_NR1609_Mandible,CW_M8752_Mandible,NHNW_B71_Mandible,CW_JM18942,NHNW_JM8466_Mandible,NHNW_SNC2_Mandible,SHNW_NR1326_Mandible,SHNW_M8827_Mandible,SHNW_M8774_Mandible,SHNW_M8951_Mandible
Z Mandibular patch 94,-848.044043,-587.8587891,-918.9724609,-805.9599609,-1183.458496,-1167.704688,-1219.975,-1446.450293,653.175,-796.0753418,-548.8604004,-538.8683594
X Mandibular patch 93,46.73202209,-19.75629272,-22.28559113,-84.97940063,-24.97646332,-18.13917999,-27.08815613,-22.33101044,-22.02248535,46.06677551,56.0499939,-79.97318115
Y Mandibular patch 93,101.2909668,-138.1808716,-135.1687256,95.85142212,-19.74124146,-29.44450989,-14.35822296,-16.9917572,-111.4837646,88.53673096,-210.4330811,84.46061401
Z Mandibular patch 93,-829.1036133,-561.73125,-894.5279297,-795.8359863,-1164.11582,-1150.434277,-1201.210352,-1433.391895,668.0626953,-774.7805176,-523.377002,-523.0598145
X Mandibular patch 92,41.37593384,-34.87495117,-34.95233154,-96.07890015,-28.63276672,-23.74202881,-36.71647339,-30.06917114,-26.91731262,40.17011414,44.45311584,-100.736499
Y Mandibular patch 92,169.5789429,-66.62076416,-64.89579468,164.1424438,59.00530396,43.7114624,64.04584351,51.19036255,-43.38934021,149.8647339,-147.9253296,151.3062378
Z Mandibular patch 92,-845.0541016,-586.1913086,-918.2602539,-801.7393066,-1177.129785,-1161.295117,-1213.958594,-1440.092578,656.130957,-794.4097168,-548.5789063,-536.4117676
X Mandibular patch 91,15.97021942,-57.89579468,-56.43539429,-112.2504883,-57.78286743,-48.75576172,-70.2121521,-55.30455933,-49.82810974,13.8472702,13.42122955,-121.9176636
Y Mandibular patch 91,176.829187,-55.92661743,-50.17590637,171.7455322,69.58408813,51.27887573,77.80814209,54.98135986,-32.19130249,164.3965088,-136.940625,161.4608521
Z Mandibular patch 91,-824.2287109,-556.1192383,-893.0363281,-766.4983887,-1146.05,-1132.58252,-1185.227344,-1411.07041,683.7851563,-774.6182129,-529.7293457,-503.6453125
X Mandibular patch 90,44.52201843,-30.09863281,-30.7796814,-96.03474731,-31.18781433,-23.41347504,-32.55913696,-28.2646637,-28.17122192,42.74580078,54.44104614,-93.58904419
Y Mandibular patch 90,120.4336304,-120.6979736,-118.2974121,116.7460938,0.260145521,-11.4139473,5.853929901,1.200395966,-92.12839966,105.7169312,-196.1070679,100.0894775
Z Mandibular patch 90,-849.7458008,-586.3633789,-915.7537109,-811.3974609,-1184.663574,-1170.721973,-1221.892871,-1449.476465,651.2727539,-793.9498535,-545.0447754,-539.0285156
X Mandibular patch 9,35.53484192,-40.44729919,-39.55024719,-104.061731,-39.69915771,-33.62520752,-46.83401489,-37.10966797,-36.82670593,33.18252869,38.80518799,-107.0571167
Y Mandibular patch 9,153.6227783,-86.51828613,-81.98959351,146.7971436,37.6941925,23.13952026,42.31631165,33.36964722,-60.18094482,134.7813354,-164.8620483,131.8797852
Z Mandibular patch 9,-848.643457,-585.2194336,-916.4493164,-803.1629395,-1180.684961,-1164.12793,-1216.719727,-1442.504297,656.7983398,-794.4212402,-547.6017578,-534.1955566
X Mandibular patch 89,41.09173889,-25.36704865,-27.12030029,-88.24133301,-28.49372559,-22.7324646,-32.70020142,-27.70717163,-25.61846313,40.4789856,50.61828308,-84.8104126
Y Mandibular patch 89,112.0952148,-126.1547241,-121.7100464,106.8911621,-6.279040909,-16.62653503,-0.771137476,-5.685612488,-98.16591187,100.0374573,-198.3828003,96.62822266
Z Mandibular patch 89,-823.8447266,-556.8567871,-890.5157227,-788.7385742,-1161.008496,-1147.381055,-1197.194531,-1429.134473,672.0279785,-773.3714844,-521.844043,-518.1088379
X Mandibular patch 88,51.94887085,-23.68954773,-24.00335083,-90.79333496,-24.06219482,-17.4651123,-25.91885681,-22.6274704,-22.27929535,49.03952637,60.68006592,-89.49476318
Y Mandibular patch 88,126.902002,-113.3202759,-112.1833984,122.907605,6.925487518,-5.045883179,12.73977127,7.021959686,-87.45698242,110.7900024,-190.2043823,106.0664551
Z Mandibular patch 88,-850.6901367,-590.6587402,-920.5706055,-814.9650391,-1189.41875,-1174.720703,-1226.616699,-1453.989258,647.8258301,-795.4936035,-548.0842773,-544.9058105
X Mandibular patch 87,12.56766739,-62.57962646,-62.19597168,-119.0335815,-62.14433594,-53.09168701,-74.69904785,-58.03128052,-53.43500366,11.41681595,11.7072197,-126.681604
Y Mandibular patch 87,171.4053223,-64.04731445,-58.64938354,164.8939575,60.96855469,44.79104614,69.24472046,50.51503296,-38.69181213,157.2899414,-144.7589355,152.7939209
Z Mandibular patch 87,-829.1108398,-560.2294922,-897.5850586,-772.7432617,-1152.777734,-1137.19209,-1191.267578,-1416.307324,677.7612793,-778.8989258,-533.9507324,-506.5804199
X Mandibular patch 86,44.2167572,-26.6678009,-27.88988037,-91.80788574,-29.49580994,-22.18389435,-31.27703552,-26.68150635,-26.27918091,42.9686615,53.87578125,-88.23728027
Y Mandibular patch 86,110.5379028,-130.4378784,-127.4130615,105.6393311,-10.99406967,-21.94594879,-5.618979645,-9.271598816,-102.4233643,95.86520996,-204.8320068,91.03127441
Z Mandibular patch 86,-839.2269531,-573.9100586,-904.3664063,-802.8666016,-1173.67373,-1160.384082,-1211.589941,-1441.182422,659.9245605,-784.773877,-534.151123,-530.3137695
X Mandibular patch 85,36.5033905,-37.84862061,-39.10195923,-102.033844,-36.30037537,-31.44401855,-42.81088562,-33.74519958,-34.82175598,36.49304199,43.31637878,-103.9235962
Y Mandibular patch 85,144.490271,-94.68001709,-90.60792847,140.198291,29.14185791,14.54367676,34.24399719,27.28875732,-66.85610962,129.3964966,-171.2493896,123.3398193
Z Mandibular patch 85,-849.187207,-586.1748535,-915.8450195,-805.513916,-1183.280859,-1166.951367,-1219.1125,-1446.139746,654.847168,-794.8111328,-547.4302246,-535.4183594
X Mandibular patch 84,35.31097412,-34.72660217,-36.04799194,-96.77861328,-35.76081238,-28.63847351,-39.57372437,-33.34668884,-31.66912231,36.16754761,47.29302979,-94.12918091
Y Mandibular patch 84,118.5397095,-120.8769897,-116.6501953,114.6009277,-0.797319555,-11.72165451,4.867520905,-0.009296976,-90.52828979,106.3019043,-194.1763916,101.4950012
Z Mandibular patch 84,-833.9535156,-568.0038574,-899.071875,-795.7615723,-1167.219629,-1154.087402,-1204.625879,-1434.661914,665.509668,-782.1243652,-530.4743652,-523.2821289
X Mandibular patch 83,42.82674255,-22.1614624,-24.68226013,-85.84949341,-26.88406372,-20.74546661,-30.20705566,-25.53609161,-24.06881561,42.56928406,52.3614502,-81.65212402
Y Mandibular patch 83,105.5319214,-132.7900879,-128.4671143,100.2899048,-13.22814941,-23.03323822,-7.894097137,-11.71730957,-104.9064941,94.19522095,-203.9827515,90.49455566
Z Mandibular patch 83,-822.6733398,-554.8218262,-888.75625,-788.6619141,-1159.096777,-1145.32998,-1195.241016,-1427.96543,673.155957,-771.1854492,-519.4393555,-517.548584
X Mandibular patch 82,63.09302368,0.687077188,-1.496510887,-64.62969971,-6.82285614,-2.191046715,-9.182564545,-5.481283188,-4.210910416,60.12041016,71.09741821,-55.21021118
Y Mandibular patch 82,79.18394165,-163.394812,-160.1484009,68.37944336,-46.41930847,-53.59736328,-41.49999695,-38.83425598,-136.8626709,66.52443237,-228.8782471,61.57334595
Z Mandibular patch 82,-816.6324219,-548.1041016,-883.4756836,-792.8996582,-1150.261621,-1137.06709,-1183.821484,-1422.777344,680.3087891,-756.7958984,-502.2648438,-512.5551758
X Mandibular patch 81,32.54559326,-42.65278625,-44.47440491,-105.6973511,-43.31991577,-35.25354004,-48.88552551,-40.62120972,-40.37848511,29.66487427,38.39433899,-108.2804321
Y Mandibular patch 81,133.0939575,-105.00354,-102.2374939,130.622168,19.26867676,5.902190018,23.52276459,19.66501923,-73.2289917,124.078418,-179.6571289,115.4404175
Z Mandibular patch 81,-851.3154297,-586.1398926,-915.6329102,-806.9277832,-1182.612207,-1166.200293,-1218.293945,-1445.123633,654.7473145,-793.7272949,-546.4256836,-533.457959
X Mandibular patch 80,24.14782257,-52.02167358,-48.71088257,-112.5956055,-50.58015747,-43.72440186,-61.11586304,-48.70145264,-46.18474731,22.0870163,26.02685852,-117.5792603
Y Mandibular patch 80,160.0334595,-78.37072754,-74.00981445,153.5010132,47.73032837,32.95483704,52.05199585,39.91280212,-52.06845703,143.1560791,-158.52771,138.2821045
Z Mandibular patch 80,-844.6695313,-579.8985352,-912.5824219,-795.9130371,-1173.305566,-1156.445801,-1210.433301,-1434.345996,661.3977051,-792.1763184,-546.0145996,-526.2616211
X Mandibular patch 8,46.66075134,-28.73784485,-29.73778687,-90.57622681,-22.70179138,-18.51247253,-30.84645691,-24.8893219,-21.44989624,45.9951416,50.97707825,-93.87680054
Y Mandibular patch 8,166.7645508,-68.88614502,-67.80864258,161.6723389,55.18688354,40.08219299,61.13712158,49.04639587,-46.11803284,147.6041138,-149.5515381,149.3204834
Z Mandibular patch 8,-845.115918,-587.523291,-920.8050781,-804.6121582,-1178.14668,-1162.603613,-1215.234082,-1441.779883,653.2707031,-795.9649414,-549.2822266,-539.5415527
X Mandibular patch 79,47.76922607,-28.41665955,-28.06274719,-91.27717285,-24.15309448,-20.13553314,-31.13998108,-24.42055054,-22.93912811,46.27035217,55.56152954,-92.04782715
Y Mandibular patch 79,148.023645,-90.41046753,-87.23209839,144.1325928,31.98867493,17.55863495,38.52178955,29.75185547,-65.47825928,130.2799805,-167.7186157,128.1522705
Z Mandibular patch 79,-847.1551758,-588.927832,-920.4453125,-808.5034668,-1183.478027,-1169.019727,-1220.596973,-1447.914844,650.5871094,-795.4077148,-548.514209,-542.3611328
X Mandibular patch 78,28.03484192,-47.66238403,-46.03848877,-110.1239258,-47.81612549,-40.07348633,-56.33521118,-44.52776794,-43.49875488,25.55390015,30.87425842,-113.5333008
Y Mandibular patch 78,154.7924927,-85.44398193,-81.46678467,146.9244141,39.5132782,25.02705078,43.54235535,34.06525879,-58.44034424,137.0687378,-164.3834839,132.2251953
Z Mandibular patch 78,-848.2287109,-582.5382813,-914.3254883,-800.5023438,-1177.859277,-1160.733398,-1213.991602,-1437.888281,659.3367676,-793.2427246,-546.3930176,-529.0502441
X Mandibular patch 77,51.00543823,-20.41047516,-21.76725769,-88.19727783,-24.45590515,-16.67912598,-24.27728119,-21.31973419,-21.51616821,49.25118103,60.73273926,-84.09674683
Y Mandibular patch 77,109.1525513,-131.8827271,-130.4463257,103.5879395,-14.13951416,-24.87447968,-7.92325058,-11.59308624,-106.1485229,93.17044067,-207.174292,88.60033569
Z Mandibular patch 77,-843.968457,-580.2961914,-910.2357422,-809.2180664,-1179.574219,-1165.841797,-1217.115039,-1446.616406,654.7507324,-787.6377441,-537.636084,-536.8219238
X Mandibular patch 76,47.28856506,-15.25884247,-18.78481445,-79.33902588,-21.6575119,-15.71264496,-25.12197571,-19.66825104,-18.80341644,47.07793579,56.87769775,-73.9187439
Y Mandibular patch 76,95.0211792,-143.4906494,-139.6278564,88.93753052,-24.53905182,-33.4896698,-19.53556213,-21.17903442,-116.5183716,84.59130859,-212.4200439,80.56130371
Z Mandibular patch 76,-818.6213379,-549.6679688,-884.2737305,-787.8146973,-1153.915332,-1140.075781,-1189.989648,-1424.894727,677.0124512,-764.9744629,-512.7037109,-514.4293945
X Mandibular patch 75,42.49188843,-22.41793823,-23.81683044,-84.89335938,-26.86828613,-21.53497925,-32.14770813,-26.86563416,-23.5535141,41.54432068,50.87209778,-82.43360596
Y Mandibular patch 75,116.1854736,-121.1385498,-115.5247681,110.6849243,-0.066706753,-10.27203522,5.581778336,-0.093508387,-93.14052124,105.4838623,-191.8393433,103.3057251
Z Mandibular patch 75,-817.8073242,-551.4538574,-886.8744141,-783.645752,-1157.080273,-1143.432422,-1192.21875,-1424.902539,676.042334,-769.8976074,-518.1216309,-514.8111328
X Mandibular patch 74,37.97593079,-35.72404785,-36.76130371,-99.69711304,-36.99905396,-28.96097717,-39.4473175,-33.71737671,-33.03113708,36.92332153,48.29188843,-97.615979
Y Mandibular patch 74,120.2170532,-120.6793457,-117.1203125,117.225354,0.969597435,-10.2100914,6.393906784,1.966254044,-89.84489746,107.4605835,-194.7434448,101.3527222
Z Mandibular patch 74,-846.2364258,-581.6393066,-911.0301758,-806.3342285,-1179.649023,-1164.981836,-1216.722949,-1444.609473,655.4154297,-791.5262695,-541.7092285,-533.4663086
X Mandibular patch 73,51.25285645,-9.670929718,-12.47776108,-72.46500244,-15.4085907,-10.01284332,-19.17739105,-14.25228882,-12.25305023,51.61425171,61.24087524,-64.72992554
Y Mandibular patch 73,87.80898438,-152.843811,-148.7993164,78.69529419,-33.22922058,-42.29243774,-29.26434631,-29.14404602,-126.6907227,77.31820679,-219.5245361,72.30059204
Z Mandibular patch 73,-813.6297363,-543.4415527,-879.7987305,-785.555957,-1147.116602,-1133.839453,-1183.341699,-1421.139063,682.5,-756.6803711,-503.8352539,-508.6254395
X Mandibular patch 72,28.61801758,-45.4151886,-43.9249054,-100.4813538,-47.72703857,-39.99855347,-59.46960449,-47.19446411,-42.69595642,21.11959686,22.48388214,-112.7790527
Y Mandibular patch 72,176.6573608,-54.32772827,-50.14412231,173.2386597,71.33294067,53.13392334,76.93439941,57.63815308,-31.24124451,165.3118042,-133.865271,162.9509277
Z Mandibular patch 72,-826.0365234,-563.4898438,-899.3942383,-772.8678711,-1149.149609,-1134.41543,-1189.363086,-1413.826758,679.1019043,-778.7561035,-532.2311035,-511.9571289
X Mandibular patch 71,66.83704834,-2.284874725,-3.780965805,-72.58829956,-9.067485046,-2.071552277,-6.443247986,-7.115135193,-5.748584747,64.45114136,76.30977783,-67.33841553
Y Mandibular patch 71,105.8344971,-133.8773804,-135.2526733,98.10936279,-22.15232391,-31.3043396,-13.4128418,-17.53607025,-113.1611084,87.76651001,-210.6690674,86.21485596
Z Mandibular patch 71,-840.1984375,-579.979541,-911.1695313,-814.1346191,-1181.391113,-1165.594434,-1214.9875,-1447.276465,653.4387695,-783.6164063,-533.9791016,-541.9611816
X Mandibular patch 70,54.87363892,-8.191098022,-11.25168228,-73.57194824,-14.39861908,-9.06749115,-16.60441284,-12.59165268,-11.12796783,54.20057373,64.63234253,-65.63943481
Y Mandibular patch 70,86.66483154,-153.7555908,-151.0208496,78.96368408,-35.34171753,-44.242276,-30.34682617,-30.25834656,-127.8977295,74.60700073,-222.3980469,70.2060791
Z Mandibular patch 70,-822.0026367,-552.5175781,-887.7020508,-793.7990723,-1155.202832,-1141.871973,-1191.287598,-1427.627246,674.8234375,-763.8137695,-511.2996094,-516.7892578
X Mandibular patch 7,49.59307861,-12.20528107,-15.45269012,-75.51030273,-17.96238861,-12.44877167,-21.62976532,-16.43625946,-14.90299377,49.80909424,59.85992432,-68.93875122
Y Mandibular patch 7,90.47803345,-148.8609497,-145.0533081,83.59352417,-29.40718994,-38.42969666,-24.79577332,-25.52919617,-122.1106445,80.29055176,-216.2731445,76.0038147
Z Mandibular patch 7,-816.6243652,-547.0568848,-882.3786133,-787.4682617,-1150.902832,-1137.339258,-1186.960156,-1423.372461,679.246875,-761.105957,-508.6583496,-512.1958984
X Mandibular patch 69,14.21995239,-60.42208862,-59.40581665,-119.0540894,-59.98533325,-49.40645142,-66.99528198,-54.94901733,-52.17609863,16.36612549,22.27911072,-121.3457031
Y Mandibular patch 69,139.0786377,-100.6646118,-95.71085815,134.4521606,25.97669678,12.7927742,30.41369629,23.30596924,-68.33257446,129.6192383,-175.5348755,116.6412231
Z Mandibular patch 69,-845.7660156,-575.0833496,-907.9060547,-795.8793945,-1174.661426,-1159.563672,-1211.756055,-1436.400684,661.5039063,-789.5290527,-543.6769531,-519.2569336
X Mandibular patch 68,16.31400146,-59.69498901,-57.73844604,-119.1437012,-58.10556641,-48.52900085,-66.91193848,-53.65116577,-51.58225098,17.43753052,21.04541779,-123.3137207
Y Mandibular patch 68,153.3506958,-86.49369507,-82.67902222,146.6824219,40.04844055,26.29867554,45.0545166,34.44691162,-58.09129028,138.7535278,-165.2745728,129.5098511
Z Mandibular patch 68,-847.2674805,-578.2966797,-911.0342773,-795.800293,-1174.464648,-1157.857715,-1211.506641,-1434.92998,661.6907715,-790.9719238,-545.3277832,-522.4076172
X Mandibular patch 67,36.42180176,-38.23566589,-39.54084778,-102.3441345,-39.01983948,-31.2617218,-42.39372559,-35.93965759,-35.34375,35.08304443,45.48097534,-101.4345642
Y Mandibular patch 67,125.1520264,-114.8020996,-111.479248,122.9601074,8.31993866,-3.671769714,13.27038574,8.816170502,-83.72424927,114.2016113,-188.8191406,106.6975708
Z Mandibular patch 67,-850.3542969,-585.3593262,-914.9717773,-808.2894531,-1183.141309,-1167.084863,-1219.396484,-1446.550781,653.285791,-793.7586426,-545.5478027,-535.4479004
X Mandibular patch 66,39.32182312,-28.2698761,-29.54216003,-90.47561035,-30.37508545,-24.85667572,-35.14007568,-29.57843018,-27.28401489,38.69860229,48.84972839,-87.79257202
Y Mandibular patch 66,118.1085815,-119.4454956,-115.3323486,113.1747559,-0.401566267,-11.2571785,5.091164398,-0.553901482,-92.46098022,105.4167725,-193.3351318,101.9898315
Z Mandibular patch 66,-825.0119141,-558.9555664,-892.575,-788.9045898,-1162.666016,-1149.179199,-1199.019238,-1430.392676,671.3669922,-775.0555664,-524.0230957,-518.3665039
X Mandibular patch 65,64.07216187,0.590291405,-1.720336151,-65.63735352,-6.80196228,-1.84721756,-8.412228394,-5.481169891,-4.261848831,61.3880249,72.4401062,-56.7593689
Y Mandibular patch 65,82.72533569,-159.0843262,-156.4712036,73.58482666,-42.39087524,-49.95313721,-36.6276123,-35.46488953,-133.8662476,69.12496338,-226.6480957,65.15084839
Z Mandibular patch 65,-820.8234375,-552.6904785,-887.8805664,-796.4313477,-1155.303613,-1141.842578,-1189.421289,-1427.454883,674.9503418,-761.5477539,-508.0229004,-517.7726563
X Mandibular patch 64,52.22553101,-15.32457581,-17.92099915,-82.44467163,-21.23889923,-14.08204498,-21.88292847,-18.22248077,-17.88718872,51.13602905,61.7868103,-76.73186646
Y Mandibular patch 64,99.01952515,-141.0993042,-139.4598877,93.14006958,-24.0684845,-33.60684509,-18.24477539,-20.46638336,-115.5967896,84.95375977,-214.0241699,80.96402588
Z Mandibular patch 64,-834.3775391,-568.0757324,-900.2233398,-802.4054688,-1169.264746,-1155.45498,-1206.519336,-1438.440723,663.2091797,-777.8294434,-526.7316895,-528.8024902
X Mandibular patch 63,49.73601685,-26.94851685,-27.18894958,-91.84938965,-24.26296997,-19.46236572,-30.38500671,-24.11177673,-22.75978546,47.10741272,57.62178345,-91.54589844
Y Mandibular patch 63,140.120752,-99.32713013,-96.77262573,136.5721191,23.69456177,9.514150238,29.7348938,21.72524567,-73.44910278,123.4588501,-175.9685303,119.9237427
Z Mandibular patch 63,-849.5183594,-590.6193848,-921.6504883,-810.8866699,-1187.442383,-1173.067969,-1225.146973,-1451.065234,649.8500977,-796.2445313,-549.0760742,-543.8211914
X Mandibular patch 62,8.100726318,-67.3640625,-66.33839722,-124.4140625,-65.40512085,-55.5807373,-75.35166016,-60.32190552,-55.83936157,10.33999252,10.98101196,-128.3421997
Y Mandibular patch 62,163.5529297,-74.77965698,-69.93181763,156.4663086,50.41213684,36.42789001,57.51900635,42.54917297,-47.72202759,148.8884277,-155.2245483,140.7579712
Z Mandibular patch 62,-836.9900391,-566.7758789,-902.3322266,-780.8708496,-1161.311621,-1145.393945,-1199.032031,-1422.912598,670.3974121,-784.052002,-537.5142578,-509.8648926
X Mandibular patch 61,42.99013977,-24.79899902,-26.77190857,-89.04813232,-28.48920898,-21.72785797,-31.04979553,-26.30788269,-25.57806091,42.44205627,52.60848389,-85.08369141
Y Mandibular patch 61,107.7017822,-131.8658936,-128.3356201,102.5832397,-12.60930252,-22.89272766,-7.09861145,-10.94971695,-104.1269775,94.73179932,-204.7850342,90.41410522
Z Mandibular patch 61,-830.2191406,-563.3979492,-895.6666992,-795.0660645,-1165.512988,-1152.025488,-1202.698535,-1433.926465,667.2870605,-777.2959961,-526.0074219,-523.013916
X Mandibular patch 60,40.09613647,-32.37390442,-33.40524292,-96.35986938,-33.95924683,-26.06665039,-36.09571838,-30.85357666,-30.04902039,38.96393738,50.8756897,-93.75828247
