Name,Koala_NR2143,Koala_NR2145,Koala_NR1355,Koala_NR1499,Koala_NR0862,Koala_NR1098,Koala_NR2104,Koala_NR2105,Koala_NR2106,Koala_NR2127,Koala_NR2128,Koala_NR2129,Koala_NR2112,Koala_NR2113,Koala_NR2097,Koala_NR2102,Koala_NR2103,Koala_NR2137,Koala_NR2138,Koala_NR2139,Koala_Bimbo_Mandible,Koala_Brenda_Mandible,Koala_Cascade_Mandible,Koala_Cedar_Mandible,Koala_Crockett_Mandible,Koala_Eddie_Mandible,Koala_Mandy_Mandible
Y Masseteric crest origin (inferior) R,-109.5349731,-86.78916626,151.5323975,122.09552,382.62771,351.6109131,-107.169458,-97.4493042,145.6005249,127.4046631,372.935083,366.1876221,-76.65230103,-71.53827515,153.7318848,148.5289795,401.5806641,365.3578613,625.7130859,608.1277344,48.84393311,34.54234314,31.5245636,89.75230713,31.41370239,27.98819885,41.18024597
Z Masseteric crest origin (inferior) R,-667.8915527,-660.8153809,-663.6165527,-658.5564941,-665.902832,-658.7559082,-602.9216309,-603.526709,-602.1255371,-603.8533203,-600.822998,-603.7043945,-846.2048828,-855.7804688,-846.8977539,-856.7582031,-846.5606445,-856.5523438,-851.5170898,-854.9317383,-1274.936816,-1278.783301,-1276.807813,-1231.535254,-1277.274609,-1273.606641,-1285.79668
X Masseteric crest origin (inferior) L,63.43123169,-40.85048523,70.76279907,-33.0964447,68.25550537,-22.49869232,82.58815308,-8.641226196,83.69605103,-2.416248894,89.22802124,-0.888954544,-37.86719666,45.05036926,-26.33304443,54.33704834,-32.153302,56.33180542,-29.89743042,69.13504028,24.69682465,23.38625488,15.12332611,-28.50580444,23.36567078,21.96589966,19.0608429
Y Masseteric crest origin (inferior) L,-108.3715698,-86.56063232,149.8605591,121.3229858,383.1456543,349.4648682,-110.1632813,-98.88816528,146.4435669,127.2817261,371.9949951,368.571582,-75.20877686,-73.63515625,153.481189,147.7498169,399.3370605,362.9279053,625.7174316,604.1356934,48.65500488,31.75613403,37.82444458,94.48563843,30.52841492,29.91530151,40.39839478
Z Masseteric crest origin (inferior) L,-662.6717285,-665.5300781,-657.3421875,-662.0625977,-659.484082,-663.884668,-593.8469727,-605.6820313,-595.3512695,-607.0376953,-591.2454102,-604.6590332,-853.9810547,-853.0743164,-852.0475586,-851.8966797,-853.0338867,-850.3662109,-855.8111328,-848.5382813,-1269.704688,-1272.179492,-1271.854004,-1232.469434,-1274.570898,-1270.635352,-1279.492773
X Masseteric crest CUR R 9,7.891376495,-78.61818237,16.31951904,-73.97504272,15.23955994,-69.95081787,24.83976593,-56.83145142,32.37971497,-49.91899414,31.73587341,-47.30870361,-79.74007568,-6.549497986,-75.92996216,1.802314377,-80.2456665,2.183569145,-71.19604492,13.45569458,-25.95727539,-23.44412689,-36.1026001,20.87733154,-26.31376953,-31.99590149,-27.26938782
Y Masseteric crest CUR R 9,-81.98171997,-67.50359497,170.0136108,136.7005981,402.5079102,374.3712158,-82.87850952,-80.50836182,164.0412598,147.943457,388.7310791,381.3134766,-58.47225952,-56.31000366,177.3991333,167.0642944,421.553418,386.5204834,642.4561035,630.3061523,67.64472656,56.76236572,49.79900208,109.5300781,58.93339844,50.29849854,55.03745728
Z Masseteric crest CUR R 9,-642.3786621,-636.3449219,-639.3101074,-631.7131836,-639.8625977,-627.2572266,-578.5319824,-576.4647461,-575.5726563,-578.1916016,-577.2130859,-579.6480957,-817.2405762,-831.5896484,-815.9296875,-835.6612305,-821.9614258,-830.6753906,-830.6394531,-828.7576172,-1255.230859,-1260.090625,-1259.786426,-1252.637598,-1255.331836,-1250.924219,-1266.050977
X Masseteric crest CUR R 8,6.474352264,-80.58059692,14.47936554,-75.88719482,13.37119446,-72.23893433,21.98617554,-58.73660889,31.13362122,-51.59619141,30.65249023,-48.18467102,-81.72770386,-8.057920074,-78.49396973,0.721798182,-83.00647583,0.234500384,-72.69855347,12.50916443,-27.45221863,-24.37060089,-37.38822937,23.57966003,-30.46235352,-34.98800049,-27.50375366
Y Masseteric crest CUR R 8,-85.28532104,-69.90804443,167.4579102,135.2429199,400.275293,372.2791748,-86.79973755,-82.58416138,161.5539429,145.6484619,387.0325439,379.966626,-60.08341675,-58.1368103,174.8465698,165.5130737,418.2677246,383.6884277,641.2631348,627.7155762,65.70718994,54.51524048,47.31520996,106.9097046,56.14199829,46.38880005,53.84830933
Z Masseteric crest CUR R 8,-645.6650391,-638.1805664,-642.490625,-634.4820313,-642.9279297,-630.3479492,-580.935791,-578.9067383,-578.1921387,-580.5121582,-580.7852539,-582.364209,-820.0972656,-834.593457,-819.0650391,-838.3873047,-823.5246094,-833.8326172,-832.9055664,-832.2727539,-1257.960547,-1262.687012,-1261.748438,-1250.453809,-1257.731641,-1252.504102,-1268.800293
X Masseteric crest CUR R 7,5.864141464,-81.98616333,14.11644592,-76.95283203,13.48446503,-73.71790161,21.99789886,-60.14668579,30.98598022,-52.47505493,30.75718079,-48.6210144,-83.44653931,-8.799613953,-79.97593994,0.829357719,-84.69390259,0.134624779,-73.74202271,11.8835701,-27.72246094,-24.41718903,-37.0320343,24.01914215,-30.90049133,-35.06570129,-28.28449097
Y Masseteric crest CUR R 7,-88.84037476,-72.02659302,165.0111206,133.3157593,398.8928955,370.7956299,-89.8666687,-84.29760132,159.4899048,143.2801392,385.371582,378.0376221,-61.75044556,-60.01819458,171.8561157,163.6243774,415.4202637,380.9829346,639.9680176,624.8068848,63.48826294,52.33242798,45.25334473,104.7821899,52.894104,43.27539978,52.61429443
Z Masseteric crest CUR R 7,-649.8448242,-641.1791504,-646.5974609,-638.3216797,-647.2959961,-634.5984863,-585.1098145,-582.035498,-581.9341797,-584.2539551,-585.0197266,-586.2768555,-824.2805664,-838.3097656,-823.3584961,-842.1902344,-826.8664063,-838.0211914,-836.1460938,-836.4620117,-1261.144043,-1265.852148,-1264.798828,-1246.603906,-1261.905762,-1256.53916,-1271.901563
X Masseteric crest CUR R 6,7.048596191,-82.51800537,15.34620056,-77.00782471,14.80271912,-73.76112671,23.69229736,-60.30062866,32.19592896,-52.69042969,32.4386261,-48.31055603,-84.45601807,-8.081871033,-80.50234375,1.655349731,-85.16231079,1.187299252,-73.13132324,12.36718979,-26.88544006,-22.9867569,-35.58264465,23.08441467,-29.90767517,-33.94909973,-27.75898743
Y Masseteric crest CUR R 6,-91.62606201,-73.47592163,163.7187256,131.6893799,398.2033203,369.111499,-91.55805054,-85.58451538,158.1990112,141.3203735,384.5192139,376.2592773,-63.49919434,-61.47664795,169.4877441,162.0334717,412.9943359,379.540625,638.6254883,622.3329102,61.4276062,51.05907898,43.38080444,102.9187744,50.56039429,40.92279968,51.26139526
Z Masseteric crest CUR R 6,-654.0834961,-644.5691895,-650.8751465,-642.2206543,-651.7173828,-638.9869629,-589.5674316,-585.7231445,-585.6946777,-588.3140137,-588.99375,-589.9743164,-828.327832,-842.0134766,-827.8804688,-846.0459961,-830.0591797,-842.5831055,-839.4949219,-840.6643555,-1264.016699,-1269.054785,-1267.539746,-1243.158008,-1266.271582,-1260.905176,-1274.739063
X Masseteric crest CUR R 5,9.515797424,-81.5085083,17.65617981,-76.44485474,17.19179535,-73.17397461,26.28621216,-59.27054443,34.15031738,-51.79047852,34.82266846,-47.33826904,-84.13466187,-6.420012665,-79.58676147,3.356715775,-83.9798584,3.445858765,-72.00974121,14.4361618,-25.27550964,-21.18463593,-33.35371704,21.43385162,-27.92313843,-31.74500122,-26.29416809
Y Masseteric crest CUR R 5,-93.59000244,-74.74780884,162.4896729,130.3083618,397.187085,367.412085,-93.50917358,-86.6550415,156.6327515,139.3440796,383.6797363,374.7861084,-64.99451904,-62.94621582,167.4197754,160.520459,411.2966309,378.0484131,637.1448242,620.2134277,59.57210693,49.3993042,42.02264099,101.5432617,48.08143616,39.00920105,50.10024414
Z Masseteric crest CUR R 5,-658.0094238,-648.0279297,-654.3835449,-645.961084,-655.6613281,-643.2070313,-593.1962891,-589.2131348,-589.1356934,-591.8670898,-592.3782715,-593.371582,-832.2505859,-845.3907227,-832.6242188,-849.5355469,-833.3939453,-846.437793,-842.6172852,-844.3248047,-1266.649316,-1271.775098,-1269.992773,-1239.765137,-1270.100879,-1264.949219,-1277.384082
X Masseteric crest CUR R 4,12.53620605,-79.55625,20.56895752,-75.07734985,20.45974274,-71.01461792,29.86436157,-57.03623047,36.1253418,-49.61740417,38.02566833,-45.5335022,-82.58405762,-4.093793869,-77.04650879,5.560845947,-82.01309814,6.717191315,-70.50592651,17.39539337,-23.08179626,-18.68289032,-30.78607483,18.58885345,-24.48364258,-28.0553009,-24.16238098
Y Masseteric crest CUR R 4,-95.44192505,-76.45588379,160.7333984,129.2157715,395.507373,366.476709,-94.9600647,-87.22287598,155.0272217,137.4,382.3909668,373.2754395,-66.1289856,-64.20429077,165.439917,158.5116455,409.8999023,376.6603271,635.2615234,618.3262695,57.70455322,47.30365295,40.46463623,100.1486511,45.77811584,38.04020081,49.30409546
Z Masseteric crest CUR R 4,-661.9336426,-651.2671387,-657.1945801,-649.4141113,-659.0764648,-647.3199219,-596.564209,-592.6019531,-592.4916016,-594.91875,-595.1930176,-596.3370605,-836.0432617,-848.5765625,-837.0822266,-852.5223633,-836.9048828,-849.5773438,-845.4614258,-847.5297852,-1269.065527,-1273.855078,-1272.283398,-1236.922363,-1273.270703,-1268.571777,-1279.925
X Masseteric crest CUR R 3,16.08600464,-77.6447937,23.54460297,-73.08516235,24.39830627,-68.04766235,33.56265869,-53.79799805,38.54378052,-47.01611938,41.32763977,-43.87782288,-80.22235107,-1.2601367,-74.46673584,8.361177826,-79.57849121,10.29335098,-68.75941772,20.39745331,-20.55211945,-16.35615082,-27.61615601,15.12021637,-20.39875183,-22.99929962,-21.40810852
Y Masseteric crest CUR R 3,-97.60335083,-78.00435181,159.1154419,128.4932007,394.0064697,364.6173828,-95.890271,-87.603302,154.0581421,135.9479858,380.5395264,371.9596924,-66.84684448,-65.01445313,164.1282349,156.8932983,408.7632324,374.8743408,633.926416,616.8815918,56.12667236,45.14047241,39.66857605,98.5020874,43.75085449,38.17950134,48.18763428
Z Masseteric crest CUR R 3,-664.4678711,-653.9505371,-659.1887207,-652.2380859,-660.9194824,-650.5806152,-599.4111816,-595.4574707,-594.9816895,-597.5616699,-597.0893066,-598.1372559,-838.9042969,-851.0135742,-840.3711914,-854.4983398,-840.0177734,-851.5188477,-847.6110352,-850.2662109,-1270.809668,-1275.292871,-1273.666992,-1235.293945,-1275.230371,-1270.303516,-1281.968066
X Masseteric crest CUR R 2,20.10554047,-75.18590088,26.59109802,-70.67133789,27.86430664,-65.58618164,37.44568176,-50.50857849,40.98623962,-44.48140259,44.73672485,-41.52646484,-77.92372437,1.801551628,-72.07462158,11.35789185,-76.76055298,13.72099609,-66.89100952,23.73040619,-17.89085693,-14.23419189,-24.67018127,11.69946136,-16.56663208,-18.5654007,-18.7184082
Y Masseteric crest CUR R 2,-100.2185608,-79.65078735,157.261731,127.2217529,391.2804199,361.1310547,-98.24481201,-89.48779297,152.467041,133.8412109,378.6304443,370.5106445,-68.66304321,-66.29202881,162.1078735,155.0307373,407.0770508,372.5955811,632.5734863,615.2422363,54.21841431,42.47791443,37.83249207,96.36259766,40.72607727,36.52919922,46.58477783
Z Masseteric crest CUR R 2,-666.0017578,-656.5578125,-660.8,-654.6213867,-662.3970703,-653.5009277,-601.2953125,-598.1523926,-597.4413574,-600.0419922,-598.797998,-599.944873,-841.8517578,-852.6865234,-843.4786133,-856.0563477,-842.6152344,-853.2597656,-849.7495117,-852.3964844,-1272.200586,-1276.78252,-1275.112402,-1233.829688,-1276.166211,-1271.430176,-1283.399023
X Masseteric crest CUR R 1,23.81083679,-72.96432495,29.1663208,-68.88046875,30.53000793,-62.93716431,40.86137695,-47.9398468,43.17434692,-42.26147461,47.41917725,-39.61685181,-76.00625,4.342414474,-69.66713257,13.83289642,-74.57955322,16.31195068,-66.0182251,26.20229797,-16.07638092,-12.6205574,-21.96607208,8.656058502,-13.51795044,-15.61529999,-16.6645752
Y Masseteric crest CUR R 1,-104.3220337,-82.9098938,154.4916016,124.7078735,387.088623,356.417627,-102.5274048,-93.25637207,149.1424561,130.7309814,376.029248,368.3794189,-72.39912109,-68.74607544,158.2147583,151.9164185,404.3337402,368.8250977,629.0910645,611.9004883,51.57418823,38.45351868,34.62061157,93.42069092,36.19508057,32.25889893,44.04016418
Z Masseteric crest CUR R 1,-667.464502,-659.1965332,-662.3816895,-656.8445801,-664.4958984,-656.4055664,-602.3410156,-601.1490723,-599.9400391,-602.3364746,-600.1608887,-602.055127,-844.3670898,-854.2595703,-845.8693359,-856.6837891,-844.7399414,-855.056543,-851.131543,-854.0261719,-1273.827148,-1278.307129,-1276.400391,-1232.189063,-1276.967871,-1272.828125,-1284.962305
X Masseteric crest CUR L 9,74.26691895,-26.55802002,78.79780884,-20.0189743,78.15720825,-2.923357201,90.2251709,6.047387314,88.61035156,11.88788147,95.08196411,8.608283234,-21.71421356,56.48551636,-9.225400543,62.90959473,-15.91492157,66.3319519,-18.62590637,79.99694824,31.89211426,31.21779785,18.60472107,-38.55056458,36.45855103,33.84089966,24.1027298
Y Masseteric crest CUR L 9,-81.18798828,-67.58591309,166.6646851,136.1815186,401.831543,370.7992432,-84.99610596,-82.5586731,166.4928589,146.4157104,387.2880127,383.4452148,-56.99837036,-60.11212158,178.3604004,166.0771973,419.0230469,383.5491455,641.7510254,625.3508789,66.44096069,50.53027954,59.02572021,115.3052368,56.98522339,56.04660034,54.02102661
Z Masseteric crest CUR L 9,-632.7788574,-644.3737793,-629.0505371,-638.3862305,-630.0083496,-635.5210938,-564.5595215,-581.444873,-567.7830566,-583.90625,-562.4707031,-581.9100098,-829.3445313,-827.1242188,-826.3463867,-828.2083008,-832.6194336,-820.5023438,-836.8631836,-818.7865723,-1248.600977,-1249.188379,-1252.105566,-1253.808789,-1249.301953,-1245.222266,-1258.543164
X Masseteric crest CUR L 8,76.41604614,-24.67331085,81.07622681,-18.85324707,80.74172363,-1.765839195,93.04682617,7.594104767,90.78693848,12.845224,98.1671814,9.448033905,-20.47742157,58.55120239,-8.227494812,63.82773438,-13.5616333,68.68997803,-17.84095154,82.29891357,34.04658813,33.20398865,20.83017883,-41.42500916,39.94827271,37.71560059,26.17413025
Y Masseteric crest CUR L 8,-84.44416504,-70.1456604,164.0934937,134.3937012,399.8093262,368.4053223,-88.1449646,-85.18449707,164.3685059,144.4144653,385.6341064,382.0032715,-58.92150879,-62.32932739,175.2415771,164.442041,415.4582031,380.6732666,640.3333008,621.8338867,64.56888428,48.20574951,57.60891724,112.9638428,53.70413208,52.52730103,52.54954834
Z Masseteric crest CUR L 8,-636.0552734,-646.8919922,-632.0146973,-642.0330566,-633.2416504,-639.5035645,-567.5152832,-584.0845703,-570.1933105,-586.6458496,-565.6260742,-584.895459,-832.7335938,-829.9364258,-830.2775391,-830.9067383,-835.3257813,-823.728418,-839.2623047,-821.7300781,-1251.062207,-1251.397852,-1254.056641,-1251.472754,-1251.722656,-1247.057422,-1261.553711
X Masseteric crest CUR L 7,78.05033569,-24.74544525,82.30419922,-18.64235687,81.63110352,-1.786193466,94.80783081,8.224591064,92.12572021,12.86960754,99.82091675,9.895355988,-20.78800964,59.1376709,-8.019978333,64.69620972,-13.21361694,69.53886108,-17.91329498,82.66026611,34.71841125,34.52412415,21.72879486,-42.38730774,40.71143799,38.62990112,27.35422974
Y Masseteric crest CUR L 7,-87.88158569,-72.44645996,161.4355225,132.7023193,398.4572998,366.5349121,-91.1239624,-86.51890869,162.7026489,142.4160889,383.8744141,380.0995361,-60.78798828,-64.19325562,172.6088989,162.5080566,412.5979004,377.98479,639.0105957,618.3899902,62.40997925,46.29190979,55.82034912,110.7726196,50.75292358,49.60190125,51.18743286
Z Masseteric crest CUR L 7,-639.5341309,-650.1841309,-635.3557617,-645.6968262,-637.403125,-643.8549805,-570.8260254,-587.3161133,-573.3412109,-590.1209473,-569.5137695,-588.0999512,-836.3665039,-833.2541016,-834.6947266,-834.3143555,-838.5712891,-827.6506836,-842.1661133,-824.8629883,-1253.772656,-1254.335938,-1256.68125,-1248.300293,-1255.585938,-1250.875391,-1264.632715
X Masseteric crest CUR L 6,78.86391602,-25.64715881,82.59911499,-19.36982422,81.92539063,-3.362839508,95.98204956,7.867779541,92.08356323,12.38632965,99.69761963,9.731304169,-21.44214935,58.73961182,-9.42834549,65.03469238,-14.64479828,69.65178833,-19.25926666,82.66976318,34.12070923,34.44465332,22.20900574,-41.58739014,40.70171814,38.41910095,27.29165649
Y Masseteric crest CUR L 6,-91.0555481,-74.40055542,159.7783203,131.4207153,397.1219238,364.9816406,-93.85253906,-87.50023804,161.1165405,140.5587524,382.1814941,378.3573242,-62.4543396,-65.31623535,170.3178223,160.8728882,410.3209961,375.9003662,637.8917969,616.0943359,60.49874268,44.92745667,53.87055664,108.9511475,48.22171326,46.71180115,50.16523132
Z Masseteric crest CUR L 6,-643.9729004,-653.9131348,-639.6144043,-649.4569824,-642.0789551,-648.4742676,-574.6333984,-590.9693359,-577.2898926,-593.875293,-574.0452148,-591.4115723,-840.4303711,-837.1618164,-839.1269531,-838.1371094,-842.0492188,-832.2943359,-845.2626953,-829.3208008,-1256.873438,-1257.955078,-1259.535938,-1244.662988,-1260.206348,-1255.349219,-1267.792188
X Masseteric crest CUR L 5,77.6456665,-27.58282471,81.36365967,-21.01856384,80.33161011,-5.471958542,95.42568359,6.590771484,90.93370361,11.05757217,98.54681396,8.62246933,-23.14896393,57.46138306,-11.97158051,64.58260498,-17.20453186,68.3038208,-21.08894958,81.72023926,32.63372192,33.5984375,21.40384216,-40.01886292,39.17419434,37.05610046,26.53023682
Y Masseteric crest CUR L 5,-93.85880737,-76.27770996,158.7880859,130.0671875,395.6918701,363.2580078,-95.62786865,-88.41251831,159.1139893,138.8244995,380.8564453,376.729834,-63.53897095,-65.9515564,168.2502319,159.1888062,408.6097656,373.9982666,636.4418457,614.5097656,58.59400635,43.64528503,51.96699829,106.9394531,45.93687439,44.64190063,49.03934326
Z Masseteric crest CUR L 5,-648.6487793,-657.0937988,-643.8264648,-652.9355469,-646.5112305,-652.6734863,-579.1199219,-594.4711426,-581.0531738,-597.322168,-578.1130859,-594.468457,-844.1730469,-841.0551758,-842.7764648,-842.0097656,-844.9890625,-836.7435547,-848.0693359,-833.9576172,-1259.802734,-1261.483008,-1262.361719,-1241.363965,-1264.764844,-1259.991211,-1270.514648
X Masseteric crest CUR L 4,75.24771729,-30.5815094,79.23360596,-23.61899872,77.89456787,-8.834332275,93.35994873,3.958780289,89.77740479,8.558200836,96.78777466,6.73430481,-25.99034119,55.11192017,-14.96788788,63.10267334,-20.410466,65.81356812,-22.98012085,79.43144531,31.10153809,31.62892761,19.93113708,-37.62782288,36.00906067,33.89379883,25.11828156
Y Masseteric crest CUR L 4,-95.81044922,-77.9885498,157.6216675,128.6157959,394.1273926,362.0480469,-96.94498901,-89.03129883,157.0196899,137.3803101,379.4486084,375.2458496,-64.6803894,-66.72177734,166.0074585,157.7461792,407.0041748,372.2565186,634.6475586,613.1763184,56.27493896,42.0038208,49.73618774,104.7790161,43.76864929,43.04559937,47.94613953
Z Masseteric crest CUR L 4,-653.2208984,-659.4345703,-647.5704102,-655.7289551,-650.323291,-656.173877,-583.5489258,-597.4879883,-584.8099609,-600.2506836,-581.9768066,-597.2054688,-847.2173828,-844.5080078,-846.0391602,-845.4523438,-847.6693359,-840.7546875,-850.5116211,-838.3526367,-1262.289258,-1264.740332,-1264.958789,-1238.623438,-1268.307227,-1264.051465,-1272.90332
X Masseteric crest CUR L 3,72.01003418,-33.23131714,76.95909424,-26.4586731,74.83120728,-12.85701599,90.56152344,0.434537029,87.85539551,5.571040344,94.556073,4.706039047,-29.18565063,52.25856323,-18.29530334,60.87183228,-23.61001434,63.07670288,-24.9155426,76.80476074,29.21356812,29.27991638,18.25132904,-34.81872559,32.30227051,29.49070129,23.45703888
Y Masseteric crest CUR L 3,-97.29782104,-79.27197266,156.45625,127.6427124,392.9189697,360.6580078,-98.73984985,-89.7508606,155.5781738,136.1046875,378.1106689,374.1287598,-66.11405029,-67.5159668,164.105188,156.6078369,405.4618164,370.9298828,633.2797363,611.7781738,54.63585205,40.45302124,47.76123047,102.8502319,42.34188843,42.35029907,47.05539246
Z Masseteric crest CUR L 3,-656.547998,-661.2411133,-650.3462402,-657.6970215,-652.7041992,-658.5281738,-587.0044434,-599.4629883,-587.7715332,-602.4135254,-584.852002,-599.3585938,-849.0944336,-847.0772461,-848.24375,-847.906543,-849.6983398,-843.9898438,-852.2816406,-841.7490234,-1264.327539,-1266.970703,-1267.004492,-1236.872852,-1270.732129,-1266.681152,-1274.807324
